worker_id,task_id,task_response_id,Message Text,Toxic/Not Toxic
FHGCYCJFXEMR,a7a51bb5-7bd0-484c-bbe2-44b8808a6360,c2eb2f3e-fed0-48fc-9dbd-e92d6c84473f,"Hablando de un tema más profundo, no se quien más lo necesite leer, pero aquí va:no tienes que tomar todas las oportunidades que se te presentan. No por el solo hecho de que se presenta, siempre se presentan cosas, pero no estás obligado a responder a cada una de ellas. Intuición",Not Toxic
YJHWMQX4EPX6,eb57717f-4b84-47e5-9ed5-a5c1872d9a35,3eecc9c8-6c78-4f5c-a367-ea88410db950,"como dijo bad bunny: con cien mil defectos, pero no conocerás un corazón como el mío",Not Toxic
FHGCYCJFXEMR,7de94b1e-c0bf-4f76-ace2-3a294e81d581,10236bfa-1a86-43eb-ae00-f5ff948c0027,que emoción poder aprender tantas cosas,Not Toxic
FHGCYCJFXEMR,947e91bd-9c70-4a80-85cc-ff87946950c0,1d34f5ef-cbca-4551-b2e1-51abe902418e,"Mi mamá el 09 de junio fue diagnosticada con cáncer de páncreas. Tiene la oportunidad de que sea extraído, por lo tanto la operación debe realizarse más tardar en dos semanas. Ayúdame con un RT, por favor 🙏🏻❤.",Not Toxic
FHGCYCJFXEMR,71e8c334-93f7-4f71-b144-eceb4a906b3f,bf53bc87-e0ec-4d4f-a766-45ed98e2fbd2,Ver a tu perro envejecer es lo mas triste del mundo 💔,Not Toxic
AWEDDH43CFW4,2c071388-aa16-433e-b9cb-e05a9c67b6a7,f10c3225-ff1d-44c7-891f-35ed788d5be3,Leemos en la cama porque leer se parece mucho a soñar.,Not Toxic
FHGCYCJFXEMR,a8055b79-8728-4dc3-8645-ae5df17ca193,3b988db9-2353-4ee6-be36-5beee9175ecf,tienen la vibra más hermosa del universo 😭<3,Not Toxic
AWEDDH43CFW4,f867aa36-1a04-4585-8043-87e85c03de02,29b110c9-9b2a-4551-8871-528d81f20e57,De nosotros depende cuidar nuestro hogar🌍,Not Toxic
FHGCYCJFXEMR,c8ec4a98-1106-4f78-8e13-3d3988a4216b,f64c88ba-8aff-4884-ae84-2c5e41358c78,Muy buen viernes. Como todos los viernes esperando para usar nuestro milagro de hoy!,Not Toxic
AWEDDH43CFW4,90547b76-a5cc-4eec-948f-eea73fee74ef,1759b577-06bc-4017-b983-0b24909b8a93,Las pirámides de Egipto,Not Toxic
AWEDDH43CFW4,95f84403-3225-442e-b1cf-c694eefe99e7,3650ebc8-38c3-412e-bd2f-073d5320365e,Es adorable este chico!,Not Toxic
FHGCYCJFXEMR,b5842964-f9da-4880-a9fb-a9ad7e2de5eb,21152839-bf80-4ade-906b-50488073a33f,"WAUU Q BRUTAL LOS FELICITO A AMBOS, SER PADRES ES UNA RESPONSABILIDAD BIEN GRANDE PERO LA REALIDAD ES Q ES POR MUCHO MAS UNA GRAN BENDICION!! LOS FELICITO DIOS LOS CUIDE 100PRE 💪",Not Toxic
Z6J69GNZYEXY,477e6d25-8db5-4a8c-b91b-5ea4d47a46e6,208b4e37-3ed8-4cae-a878-c1ab2d8ede10,Debería ser en España!,Not Toxic
AWEDDH43CFW4,a8aa4b8d-30fb-4f33-b7e3-1aa864b764d9,9d1fb074-9b69-4c9f-95e7-af88bda22f23,"Aqui teneis la nueva pantalla de intro para los streams con animaciones, chat en vivo y cuenta atras. Hoy la estrenamos! <3",Not Toxic
AWEDDH43CFW4,8f994cd6-3e66-4218-aaf4-4f1e57d6ec2a,8ef71877-9eb8-47e7-a3c7-679fce6e1281,Messi juega batminton.,Not Toxic
AWEDDH43CFW4,32440410-5cc6-48f8-97ad-490d2a36b295,c0c16adb-5c93-4bbd-b606-0b394435776a,Espero qu este no lo hayas hecho gratis! 😂😂 Te ha quedao relindo 💪,Not Toxic
AWEDDH43CFW4,7f315ed4-1807-4c57-99e7-b512b64d02cb,87be8c4a-9de6-4cdc-8cb0-1d90b0e7cdcc,"NO PUEDE SER, me he visto el podcast con Villarán tres veces y he estado deseando que haya otro con él, se cumplió y casi que me da algo JSKJSKSJS, este podcast me hizo feliz sin verlo aún.",Not Toxic
AWEDDH43CFW4,5d49bfc4-955a-4780-8fb2-aac423a13854,0aa5ac8a-aa2e-4609-97a4-1aa11b9e402f,"Si es que todo cuesta, ¿cómo compras el criterio?
Saludos Vezta-Robot🤟🏼",Not Toxic
AWEDDH43CFW4,3e54e4fd-f8f9-4cf5-9c1b-bfaa92439883,2badb3d3-48aa-493a-a2dd-62a05f4bb3e1,@luis_davt mira amor jajajaja este es el que dices que pasa y que se escucha en la casa.,Not Toxic
Z6J69GNZYEXY,b608c940-e1e0-412a-8d35-c50032b54fda,e5dfc9e1-afbb-46b2-bc2a-86473861b44c,ir amanecida a un parcial por escuchar el álbum de benito? suena como un increíble plan para mi,Not Toxic
AWEDDH43CFW4,1da4763a-4da7-4bf5-b3ff-6369522d7e40,40f30dbf-3a55-431e-8d6d-5ed115c6c2c2,¿Verdad mamá?😍,Not Toxic
AWEDDH43CFW4,7d2960c0-74a4-42c6-9672-bf090f63ebae,153a6372-881c-4760-bf40-052a6f415d5a,larga vida a los hombres con piercing en la ceja,Not Toxic
AWEDDH43CFW4,e25f0c16-7095-4cda-af2b-b5ad2aa4a160,fc0b135f-4468-479b-ac20-1082b1427000,"Cuando me dicen de quedar después de comer, solo acepto un tipo de cita",Not Toxic
AWEDDH43CFW4,ee3acf75-47f5-443e-852d-4df3b46e7967,0d9c84fb-612f-4768-a2eb-0bbacb146d51,"El cambio cotidiano, cuenta! Todos podemos aportar algo desde nuestras casas con sencillas acciones para contaminar menos nuestra ciudad y el planeta",Not Toxic
AWEDDH43CFW4,85b1e748-85a1-4a2c-903a-3e81ed62d2d7,0cbc1be4-959c-4036-969b-02b51f9e2656,El temazo del veranito junto con Slomo.,Not Toxic
AWEDDH43CFW4,cacef9b9-ed80-4ef2-a7c0-3b511e2071c5,8d4a60b9-cd83-433d-81ce-fb0f9234cb87,Venezuela se levanta a punta de cariño y trabajo 🔥,Not Toxic
AWEDDH43CFW4,03eb3ebd-e524-446d-8f42-fe6ad2270e36,968b35f2-cc48-403c-83ce-60e2fbac66b2,Acierta quién ganará y por cuántos puntos el segundo partido de la final ACB entre Barça y Real Madrid (sorteamos tres entradas dobles entre quien acierte),Not Toxic
AWEDDH43CFW4,2a935a6d-e86f-4572-900a-cfe16b3fc9fb,9ee9e372-1248-4b33-85a2-44cfa9de49f8,Tus niños cuando le cupo el litro al envase de leche.🥴,Not Toxic
AWEDDH43CFW4,917cba07-772a-4cfd-ae5a-25c93a353522,3ce71491-3b80-4472-be13-71eac9a22bd2,Que lindo volver a encontrarnos banda,Not Toxic
FHGCYCJFXEMR,d10eb782-40ed-407d-ad7d-18531d66af92,98109463-6db9-4827-966f-59a1ebc3e7d4,te amo trueno tweet diario,Not Toxic
AWEDDH43CFW4,e427555f-6e9b-4b06-8d66-68c302fb22a8,501807cc-1786-4998-bc2b-7e1d173c2c83,"Seguridad energética no es solo generación.
Si no también crear las condiciones para que industrias de generación fabriquen en el país.",Not Toxic
AWEDDH43CFW4,a804ba8e-13e5-4a37-afea-60317b1dc4a8,f6163dfb-9438-430d-a8b2-574488842aef,hay algo muy bueno en el video y es que promueves las compras en los mercados populares y eso habla muy bien de ti .. saludos divaza,Not Toxic
AWEDDH43CFW4,5a2ebe59-9d3b-4054-a5ba-89dc6c0a57d5,49112818-109a-441c-a4de-370ca02accc8,"La tempestad cerca de las rocas, 1875, Iván Aivazovski",Not Toxic
FHGCYCJFXEMR,c2ad590d-e400-4d49-8db4-8e44d9f7c8a3,13bd6967-3181-49db-b509-5bbffe19eb10,Eso es tan bello q 2 horas no dan para verlo todo y disfrutarlo.......en semana santa fue espectacular el montaje de la pasión que hacen. 🙌un regalo para rl espíritu.,Not Toxic
AWEDDH43CFW4,5cc888df-1835-47fa-8cd3-d92c97015f34,f26c3d1b-e5cb-4ea0-8952-6b408aa79145,Creo que nunca me va a dejar de sorprender el nivel de desconocimiento mutuo al que pueden llegar individuos que alguna vez se quisieron con locura.,Not Toxic
AWEDDH43CFW4,9640b19d-c904-49c2-8827-de8374405f4a,7181fe90-6d23-4b32-90c1-e104c602fab4,¿Alguna vez has tenido dudas sobre como separar tus residuos? #PueblaHoyToca aprender a separar los residuos con estos sencillos tips y mantener nuestra ciudad limpia.,Not Toxic
FHGCYCJFXEMR,d29bb6f6-6d89-4743-872d-225085b878af,cae1a46d-f94e-4fba-9b33-87cecd38c1d0,"Extrañaba tus videos chama, like por más videos que sacas una sonrisa a tus fans ❤️",Not Toxic
AWEDDH43CFW4,67bdbde7-7e52-4fad-ab87-b05e55c0fa02,f3124138-da2f-41ae-a766-089a8b23c6a7,Que es eso del TOTS Ultimate?,Not Toxic
AWEDDH43CFW4,fcf1ac86-7749-40cb-aaa1-cf18a9e5e523,2edcca63-96b5-458a-bc3a-f9c4bc8509bf,"Es sin duda alguna, uno de lo los invitados que mas he disfrutado . Por mi que venga 5 mil veces . Ese hombre es un pozo de la sabiduría ,CLARO , ESTOY HABLANDO DE TAMAYO . Antonio genial",Not Toxic
FHGCYCJFXEMR,00f1f65e-5a52-4a3d-865b-d45bbdd039c7,68c8fa04-e4dc-4fd2-8e82-50ed37d38f52,El propósito del arte es limpiar el polvo de la vida diaria de nuestras almas,Not Toxic
AWEDDH43CFW4,2ca27c3a-32e1-4fe5-8f79-b2db7b132426,09055800-0dbf-4853-8673-cd8207aad83d,Sinceramente que agotador fingir que todo va a estar bien ALGÚN día.,Not Toxic
FHGCYCJFXEMR,dae31dc8-ee71-480e-a113-906539f28966,b703bfe8-6ad4-4ca6-b1e4-ff53225a6e47,"Hoy es un buen día para empezar a cuidar nuestra ciudad entre todos podemos mantenerla limpia y seguir cuidando su patrimonio.😄🚮🙌
#PueblaHoyToca Colaborar entre todos.",Not Toxic
AWEDDH43CFW4,8660cedf-5300-4315-9f6b-1539276de190,8be014a7-ecd1-4632-9b9d-a09e65d1f87a,"Entre mis seguidoras (chicas), ¿alguien acá quiere intentar un trabajo de asistente virtual? SOLO mis seguidoras.",Not Toxic
FHGCYCJFXEMR,eea642f8-7857-49da-8398-4d038696e60f,c7b91f0c-98a6-4223-b5ea-47956ca99ce6,Que bonita,Not Toxic
AWEDDH43CFW4,401523fc-3793-46a0-a589-2b197dd3a45c,1913fe4e-00dd-4cbb-88bf-744e83b4edcd,Cuál sería la noticia y sobre todo las medidas a tomar??,Not Toxic
FHGCYCJFXEMR,d8fa35a0-a897-432a-92a3-2e8cf7653475,3dcadac2-042a-4f68-9166-bd15a26b4d0e,Donde esta el Choco Lozano?,Not Toxic
AWEDDH43CFW4,f8b5ad54-9237-4371-8114-ab9edc714050,d29791b7-0c62-4d6d-9b38-ced5511ad626,El capítulo final de #Barry es una belleza,Not Toxic
AWEDDH43CFW4,f82b043c-415d-40da-8147-e1e5c7b3b677,1b6b8256-d7b5-4db1-94f8-a80f71032820,Va de la mano con la personalidad.,Not Toxic
AWEDDH43CFW4,310c0fd1-71f4-4dab-802b-e57b956c680c,2eb33e98-bdc4-4642-b32b-93d2bcb871a8,"La participación de todos es muy importante bárranos nuestras calles para prevenir inundaciones en temporada de lluvias, con este tipo de acciones tan simples podemos lograr mucho",Not Toxic
AWEDDH43CFW4,f9f89b7d-e128-402c-bb6c-40cb13adf75c,e356f465-e970-40e1-bf75-9aec35c23c14,Qué simpático es y la canción es super pegadiza.Olé MI BEBÉ BÉ.,Not Toxic
AWEDDH43CFW4,5bb2eafa-39d2-4a95-a5f1-e85225b4199c,0753fcec-fea7-4ffc-bd25-98a5bb2445a6,Es tratar de arreglar los problemas para estar bien,Not Toxic
AWEDDH43CFW4,3b8ded6a-dcd6-40c9-99f1-d83403f2787c,02ab5006-4d79-4b3e-a195-bf813354f432,"Las plantas aportan oxígeno fresco además, absorben gases contaminantes, mejoran y purifican el aire y consiguen que el ambiente tenga un poco más de humedad.",Not Toxic
AWEDDH43CFW4,05ac1228-35c6-4b16-af42-e060dfa1668a,a7ce70d2-5dfa-4820-a79a-34db9d32f479,"la divaza 2018 llego, chama me gustan muchos estos videos, que bueno que volviste, nomas nos dejas y vienes cuando quieres te pasas, y luego dices que porque la jose es la famosa",Not Toxic
AWEDDH43CFW4,633249b6-11c3-482b-b722-dabbab080800,86b03fc7-c846-48bb-912f-9bcfbb351435,"Eres de Nintendo… aquí lo tienes 😜
Ya están camino de las tiendas 🙌(recordad que llegarán un poco más tarde como avisamos el pasado lunes)",Not Toxic
FHGCYCJFXEMR,6570103a-a64e-424d-a386-4e484b880ea9,414ced08-9825-4aaa-8e83-084e12f8ce4a,¿Quién creéis que es?,Not Toxic
FHGCYCJFXEMR,f9238440-2dd8-4dc7-8194-1064d82cd937,2327145b-64d4-42a6-b8de-0f8725546721,Que pedazo de ESPECTÁCULO 😍🔥🥭 han estado BRILLANTES.,Not Toxic
AWEDDH43CFW4,c44fc653-a333-4380-a5af-733b28e580db,a8fc3434-ccd9-4927-b48a-6ca135000bc1,Cómo que son las 7 si hay sollll,Not Toxic
FHGCYCJFXEMR,9a0d9791-3e2a-422d-b580-8ca1e3d3559f,10305622-1aca-44fb-ae77-da9ce896843e,Hoy es un buen día para empezar a cuidar nuestra ciudad entre todos podemos mantenerla limpia y seguir cuidando su patrimonio.,Not Toxic
AWEDDH43CFW4,a3076900-bd34-4b04-9828-9f3fe1025142,c184934e-2697-4dfb-93b5-64cc8514d4b0,"Me acaba de pasar una gente fumándose un porro en backwood con esta pepa e sol, sape gato, me puede dar es una pálida HAJSHAJAHHAHA",Not Toxic
AWEDDH43CFW4,078e7174-c3d0-4ac9-b70d-01f3fa00a818,ae052f37-5475-4523-9827-09770e3cd75b,sumarse y poner entre todos nuestro granito de arena para mantener nuestra ciudad limpia,Not Toxic
FHGCYCJFXEMR,06f8396c-f986-4f7b-af52-17ea6309427f,ae89c89b-7d4e-4718-82cf-0ae8b296a789,A mimir señores,Not Toxic
AWEDDH43CFW4,8f768761-3d48-4bed-83c4-efcad390585d,c0ed4e7b-25a4-4995-9961-3251c41842aa,Muchas gracias a vosotros por la bonita y exquisita experiencia .,Not Toxic
AWEDDH43CFW4,0f6b53f1-6ac9-4616-b18e-fef9b25d52df,cf0e41da-487f-433f-abb3-612e0723933c,"Buen invitado, llega de visita, te ayuda con la investigación, apoya con el podcast de manera activa, quizás muy activa... Pero no decía gafedades, seguro acomodó su cama y hasta limpio los pelos del jabón del baño que uso antes de irse... No como la ultima visita que tuve",Not Toxic
AWEDDH43CFW4,aa950650-cb9a-4a24-b21f-d62850f16577,bdafba7e-5cff-4047-9990-003e50d5ec0a,"Me encantaría conocer Colombia, llevo meses planeando viajar para allá.",Not Toxic
AWEDDH43CFW4,8489cd23-d8b9-4a6c-839f-2992a9590143,4615289f-8785-4246-bf19-c05a7e438456,El gol más importante de la temporada?,Not Toxic
AWEDDH43CFW4,f58da1b2-d09a-41c8-99be-8eb4603048da,852c29e1-d6ca-4268-b419-15f06fbf71cc,hay algún tratamiento para el crecimiento del pelo???? tengo entradas broder,Not Toxic
FHGCYCJFXEMR,e911d5c7-8a27-49eb-993d-bd121ddc2424,452f7a30-7bcf-4c42-9dea-5ac0861e7887,"Las plantas aportan oxígeno fresco además, absorben gases contaminantes, mejoran y purifican el aire y consiguen que el ambiente tenga un poco más de humedad.",Not Toxic
AWEDDH43CFW4,98a5b136-efd7-4b5b-9337-c08950fc204d,d74c5483-af48-42ad-b293-d1a8ebcbb951,comería hamburguesa todos los días de mi vida no exagero,Not Toxic
AWEDDH43CFW4,f2b5810e-f92e-4d97-9fa2-564d22c71054,8894c5d6-e1a9-43bb-9a40-26b89c0f27dc,marta es la mejor persona que he conocido callaos todos,Not Toxic
AWEDDH43CFW4,2b48000d-91da-4e62-9b2e-a1fc2f55c323,ed326e75-491a-4523-983e-ec26252cc115,Guapísimo y aparte es de mi país. Me encanta 😍😍😍❤️❤️.,Not Toxic
AWEDDH43CFW4,5524031f-3782-47cb-be33-e4cad267c978,f3b1e3af-ffa6-45d7-b243-de58a2a33219,Dios sabe en que tiempo entregarte cada cosa que pides.,Not Toxic
YJHWMQX4EPX6,6771615e-e5a5-4eef-bd18-f236e45d6b7e,e1cb7912-91d0-46e8-84f2-4f8c8c9c2da6,Quiero a miguire!,Not Toxic
Z6J69GNZYEXY,b675233d-fe46-4d96-a361-9e77d390421a,bba16e69-40a4-43f1-a658-13d938267da6,no soporto el dolor de cabeza dios santo,Not Toxic
Z6J69GNZYEXY,7ecbb6bd-e0e1-4f17-92ae-4dc734b9a7d9,82133f45-01c0-4b7c-823e-67fe3e823aad,Ojos marrones está potente la verdad @LassoMusica cuando sale la segunda parte no puedo esperar mas,Not Toxic
AWEDDH43CFW4,2a13318b-8ed2-4b79-a583-1be6dd596a14,8183bf59-ef7d-4eb0-9872-4f2c42a98144,"Primeras imágenes de la remodelación de la Puerta del Sol de Madrid. Fresquito, fresquito.🌞🌡",Not Toxic
AWEDDH43CFW4,7f009713-1c47-4edb-81e1-945117ae5196,0036a6dd-9521-4da7-80d5-652d1d505153,Parece el escudo de un equipo del clubes pro.,Not Toxic
FHGCYCJFXEMR,14603537-3492-4613-9ad4-73e4ca260887,01c2f699-85d6-4f43-8465-8eed27fd958f,"Me encanta este hombre... ""A mi me gusta, me parece bello: los cráneos los esqueletos; y me gusta mucho pensar en la muerte, si mañana muero, voy a vivir intensamente"" Antonio García Villarán 22/10/2021",Not Toxic
AWEDDH43CFW4,d68dec12-dcf1-401c-822f-7d7c73376b79,6fb544a9-5051-42d0-8ae2-dbba26cf2c1a,me encantaria saber lo que piensan los dueños de todos los perritos a los que me paro a saludar a las 8 de la mañana yendo a clases y desayunando pizza por la calle,Not Toxic
AWEDDH43CFW4,404644ef-dd89-4746-b5e0-6e80a0902863,00467665-18b4-45ab-b6a7-d8610bed1730,gracias por dejarme la casa sola ya puedo poner a bad bunny a todo volumen,Not Toxic
FHGCYCJFXEMR,9a536fc4-8e6a-4ed5-a8d5-a7ed30d207c0,9a541da0-55d4-4e53-9b03-707ee9bc1559,Es muy simpático y gracioso!,Not Toxic
AWEDDH43CFW4,a935a649-6c26-487c-afd8-332d1348e3e8,bfb7b560-bbf5-4bff-8348-bd7944ef40da,Una persona con las que se compartan muchos momentos.,Not Toxic
AWEDDH43CFW4,f57ebc55-de05-4280-9ad5-c96830a88e3c,1569676a-faf1-4b23-acc5-8b1c89062389,Felicidades a los premiados. Y gracias por la participación de todos los establecimientos.,Not Toxic
AWEDDH43CFW4,2ab0312a-6b01-492f-a660-37a850dbcd36,e602c89a-7550-410f-9ad1-f4809edb5d9d,paz 🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽,Not Toxic
FHGCYCJFXEMR,8d47d7bb-07b5-4d21-9641-6b7c4386ccc0,9d401c86-5af5-46be-9331-5fb1ea6cc740,"Muy curiosos animales, tal vez si los veo en persona me asuste un poco haha, saludos y bendiciones mi bro ✌️",Not Toxic
Z6J69GNZYEXY,9d93af7e-436f-46ac-9145-3c85dfef36e8,986d28c0-8400-4aac-9ec3-c8a4e802bada,"Durisimo, el chamaquito más versátil de PR en el género urbano🔥 ÉXITO PARA TODOS LOS ARTISTAS NUEVOS, esto es un claro ejemplo que con trabajo, disciplina y Fé NADA ES IMPOSIBLE!!!",Not Toxic
AWEDDH43CFW4,5da98e7a-94e6-4750-b476-1a4542a7d177,42dc4e75-ce33-443b-8442-80a3dadcda82,"Bueno señores acabo de enviar la Prueba Técnica.
que sea lo que Dios quiera.",Not Toxic
AWEDDH43CFW4,fa46616d-7fdd-4910-be52-c6e3fe0ea49a,0378f560-2d70-4d95-9251-f5df977e021d,Me encanta esta peli,Not Toxic
FHGCYCJFXEMR,0b4f8bb0-b347-4652-9678-05074b1d4753,bc26119a-f1fb-4ba5-a312-b80f17196100,Al reutilizar la ropa ayudamos a reducir la cantidad de desperdicios que generamos y que terminan en el relleno sanitario además de reducir las emisiones de gases y contaminación que se generan en su producción,Not Toxic
AWEDDH43CFW4,4f3120f3-ed35-4122-ac23-0c6798462dbc,68b4db48-0479-460b-b071-c3b376e9019c,"Lógico ,imagínate a los 3 de fiesta! 🙌🙌🙌",Not Toxic
FHGCYCJFXEMR,ef6877ec-487f-4fab-82a2-c8c5afcb2b17,fae9f989-c5ad-4391-8232-9f61cd31db9f,"Cada aventura que nos muestras son super , has aprendido mucho, y por ti conocemos muchos lugares locos y espectaculares , te sigo hace rato y me encantaría saber como se te ocurrió la idea , con quien vives , tu famila etc 😁😁😁😁😁😘😘😘😘😘",Not Toxic
AWEDDH43CFW4,49834049-8614-4108-be1b-e90bc765b113,3c554f77-f57c-44d0-8c7c-21ffa401f071,"La chipa es una comida típica de Paraguay.
Se hizo popular en Argentina debido a la inmensa inmigración de paraguayos que viven en el país, al rededor de 1.000.000 de personas.",Not Toxic
AWEDDH43CFW4,71cfa3d1-1d2d-4c49-a1c3-6a37ead7f844,6318dcbf-d576-4553-8bab-317d62d993e0,yo haciendome un caballito y arrancandome la via,Not Toxic
Z6J69GNZYEXY,5236b908-b130-44ff-89ff-6e111dd97f19,68fe7166-9233-4de9-a4d9-5b7a802f3822,¡Fantásticos!!.. hicieron un show de infarto 😍tanto Chanel como su cuerpo de baile 🔥 nos devolvieron la ilusión por la gala y por el carnaval !!.. Artistas como ellos ... son los que se merecen todo el cariño del público!!..Regresen pronto!,Not Toxic
AWEDDH43CFW4,21a691f9-ce80-4de3-af26-83ff6077b80e,21e5cb10-1dbf-4b85-9268-cda9d1273eed,Me encantaría ir con ustedes,Not Toxic
AWEDDH43CFW4,4f118105-77a0-48b0-92ea-6207ff484031,88374f7e-6eff-401c-a6c2-f5b1aa7d929a,"200 días le quedan al año. Mucho para corregir, mucho para aprender, mucho para disfrutar,
mucho para agradecer.",Not Toxic
FHGCYCJFXEMR,9f2f8c0d-c711-46a5-8027-a8988f8b9d7f,afd3c879-d83a-4b43-b4d5-0adcd182ea61,La del Avila es maravillosa.,Not Toxic
YJHWMQX4EPX6,6c758ea6-232b-44b3-b47c-20295b4f9fbd,90d10f25-c2e8-4a21-992f-f6c4bab51279,2/3 de las emisiones asociadas a nuestros estilo de vida es una tremenda oportunidad para todos haciendo un poco eliminarlas!,Not Toxic
AWEDDH43CFW4,76346651-5357-492e-81d4-f4892a2cface,a2e02855-3815-491e-94d2-52bc0f2e2078,Siempre hay que reconocer que los editores de ibai siempre hacen un excelente trabajo 👌,Not Toxic
AWEDDH43CFW4,73114fec-9912-4b2b-9a10-078aa236da9a,53970882-216b-4618-8bee-578606ad39cd,"Era hora, será un gran éxito esta canción, hay igual que yo existen muchas personas esperando cada una de tus canciones. Te deseo el mayor de las bendiciones mora eres el mejor.🙏💓",Not Toxic
FHGCYCJFXEMR,04538059-736a-413b-a931-d0aec3efca3b,488846a4-f065-4612-8226-0e7f8af8bf73,Acciones desesperadas = malas decisiones,Not Toxic
AWEDDH43CFW4,4f9a958c-d802-4958-9037-a9b03b76b68e,ff6e91fd-b7c6-4706-ac4d-092ec0086137,Lo importante que es tener a alguien que esté contigo en los momentos difíciles,Not Toxic
AWEDDH43CFW4,211f5ae9-e902-494d-a795-8928c917f051,78fefcfb-da04-403b-ac11-7720b5f0c79e,"Toma en cuenta estos datos al momento de elegir que tipo de bolsa usaras la próxima vez que vallas de compras.
#PueblaHoyToca usar menos bolsas de plástico y mantener limpia nuestra ciudad.",Not Toxic
AWEDDH43CFW4,4cc036e9-d270-40da-b60b-e46d2c88d283,78d547ce-4875-4a55-9a97-2f74beb03e3b,"Hagamos consciencia y consumamos responsablemente, evitemos usar plástico de un solo uso como desechables o bolsas",Not Toxic
AWEDDH43CFW4,38b9958b-f943-4c5e-b65c-c82e8ceeec8e,cb364c6b-6ae8-4892-955b-f4e238e55eed,"te quiero mucho, hermana",Not Toxic
FHGCYCJFXEMR,ef19dc17-d9a5-4ccd-a521-4cc95c1556bd,27103795-77f4-4728-a396-793287addba9,He dejado atrás el momento de la duda,Not Toxic
AWEDDH43CFW4,b26e1e4c-feb6-4f4b-b67c-d3e33853ef5e,ffb7ee4a-3fcc-438e-8264-1c588766e711,"“Que hace frío, ven y dame tu calor”.",Not Toxic
AWEDDH43CFW4,804cc128-e6be-4904-90b2-56e7aec48ba3,f0a14908-4e8f-42d1-8661-790c267a09d7,"Aunque hablen mal de México es muy hermoso, sus lugares, la gente y por su puesto su gastronomía que la adoro ojala algún día vicita ese hermoso país,saludos desde Colombia",Not Toxic
AWEDDH43CFW4,f6a76ff0-a35a-47b8-883b-387a83ee988c,d2717045-1515-4d9a-9f4f-e5bbc37126ac,"amigos creo que me están saliendo las cordales pero no estoy clara de los síntomas y google me va a decir que el dolor que siento es probablemente alguna enfermedad mortal.
me ayudan?? no aguanto el dolor :(",Not Toxic
FHGCYCJFXEMR,7020ee76-8376-4955-995e-64f13f5fecd4,4b59120f-b3d4-406d-b5dc-ebfb5874c123,"*Yo normal en clase*
Mi mente: hoy tengo a una, mañana otraaa, pero no hay boda 🤙🏻",Not Toxic
AWEDDH43CFW4,011c7c5a-c7e3-49a9-8f56-f822d6a1a4f7,c9b35745-031f-4233-a757-989d1dfc25db,"Hermano acabo de settear 4 computadoras yo sola eso era VPN, comandos, la vaina, Powershell, organizacion y LO HICE NOJODAAAAA
Quien iria a decir que soy INTELIGENTE",Not Toxic
AWEDDH43CFW4,9dd55454-b8ca-455c-9ae1-9ee22dd64e8d,78acd474-5ea0-40c2-80dc-d9a00da36e9f,"sí, hay tres niveles de enseñanza y al terminar cada nivel te dan un título: elemental (cuatro cursos), profesional (seis cursos) y superior (cuatro cursos)",Not Toxic
FHGCYCJFXEMR,2548ddcf-516f-422c-b9b2-1d0f2f50e8fe,62cab88e-6af8-4a71-b569-e9c621e6a319,A quien le importa yo quiero otra vez a djmario,Not Toxic
FHGCYCJFXEMR,d8d37d57-eee5-4dbe-9788-e8928967231a,e2cfddab-e0e1-4fd4-b63e-d5a8d484cb47,no acostumbro a hacer nuevos amigos y ahora que los tengo me cuesta DEMASIADO ser cariñosa con ellos. tipo con mis amigos de toda la vida o varios años son súper súper cariñosa y con los nuevos cero,Not Toxic
YJHWMQX4EPX6,e6ac6dba-d2ac-408b-97cf-4364004e04dd,0bb28cb9-4922-4dd2-8254-07db734f951c,Es verdad no importa busca a alguien que te quiera y que le gustas,Not Toxic
AWEDDH43CFW4,5140a0e1-8c8f-4236-adcf-eab5314aa940,a522f22b-9612-4fdb-a00d-1b70807c3d86,Aún que tengamos fuerza de nada !!! Sigue nadando,Not Toxic
AWEDDH43CFW4,7160ebe3-22c3-441a-a9d4-2fac8ccf962d,a5925430-1817-46ab-b04a-652db8221e21,Gana el Barcelona de 7 arriba,Not Toxic
AWEDDH43CFW4,3f38c353-b938-436e-84c3-e4199888b32d,e99efad8-2a71-486a-997a-a9fe3f597d5a,como así? ES EL MEJOR DÍA DE MI VIDA,Not Toxic
AWEDDH43CFW4,58c21cfe-20ed-4337-8044-c1d2c43677b6,ca98997d-3c5f-4515-ad8e-20b665b3bacb,Qué guapisima es Chanel y vosotras la acompañais divinamente. Excepcionales tambien cada una por separado.,Not Toxic
AWEDDH43CFW4,f96ce9a8-ed36-4e42-93d6-b89697d329bc,02114691-d164-431c-baa0-d550a8a412ca,Buenos días!!! Me gustaría saber cuantos tienen previsto abrir el polideportivo triángulo de oro en la plaza castilla.,Not Toxic
FHGCYCJFXEMR,66c63251-0b32-4a0b-a1c2-70270d4dab4d,693161f1-a5af-4e93-adfe-1365b5216732,No llegue a hacerlo me gustaría como se hace para regalar,Not Toxic
